id_hhx;id_persx;persx;berichtsjahr;alterx;ha3;pa2x;ha6x;ha71x;ha8x;he181;he18_kibetrx;he187x;he19x;he201;he202x;he211;he212x;he22x;he231;he232;he233;he234;he235;he236;he237;he241x;he245x;he246x;he247x;he248;he249x;pfb_ausgef;pb3;pb4;pc5x;pc6;pc7;pc8x;pc9x;pc10;pc11x;pc121;pc122x;pc13x;pc14;pc15;pc16_fruehsonstx;pc16_spaetnachtx;pc17;pc18;pd191;pd192x;pd20;pd21x;pd22x;pe23x;pf24;pf25x;pf26x;pf271;pf272x;pf28x;pf291a;pf291bx;pf292a;pf292bx;pf293a;pf293bx;pf294a;pf294bx;pg321a;pg321b;pg322a;pg322b;pg323a;pg323b;pg324a;pg324b;pg325a;pg325b;pg326a;pg326b;pg331a;pg331b;pg332a;pg332b;pg333a;pg333b;pg334a;pg334b;pg335a;pg335b;pg336a;pg336b;pg337a;pg337b;pg338a;pg338b;pg339a;pg339b;pg3310a;pg3310b;ph341;ph342;ph343;ph344;ph345;ph346;ph347;ph348;ph349;ph3410;ph3411;ph3412;ph3413;ph3414;ph35;pi361a;pi361b;pi362a;pi362b;pi363a;pi363b;pi364a;pi364b;pi365a;pi365b;pi366a;pi366b;pi367a;pi367b;pi368a;pi368b;pi369a;pi369b;pi3610a;pi3610b;pi3611a;pi3611b;pk381;pk382;pk383;pk384;pk385;pk386;pk387;pk388;pk389;pk3810;pk3811;pk3812;pk3813;pk391;pk392;pk393;pk394;pk395;pk396;pk401x;pk402ax;pk402bx;pk402cx;pk402dx;pk402ex;alter_gr1;alter_gr2;soz;erw_typ;isced;bildung_typ;pf31_typ;erw_part;hrfp80;hrfk80
0201;02011;1;2012;66;1;2;1;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;1;1;1;4;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;1;1;9;9;9;2;1;1;1;1;4;4;2;5;5;5;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;6;3;1090005;
0201;02012;2;2012;58;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;1;1;1;4;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;1;1;9;9;9;9;1;1;1;1;4;4;2;3;5;5;0;-2;-2;-2;-2;-2;5;5;6;3;2;1;1;3;504308;
0202;02021;1;2012;49;2;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;2;2;30;30;2;8;1;20;30;1;1;1;1;2;4;2;-2;-2;-2;-2;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;3;3;3;4;2;1;9;9;9;4;4;2;3;1;1;5;1;2;2;2;461;717;-2;-2;-2;5;5;4;2;5;3;6;3;332857;
0202;02022;2;2012;51;1;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;3;3;3;4;1;9;9;9;3;3;3;2;2;2;2;3;2;2;2;1;445;-2;-2;-2;-2;5;5;7;3;5;3;4;2;339723;
0202;02023;3;2012;21;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;1;1;40;40;2;6;2;-2;-2;1;2;-2;-2;2;4;2;-2;-2;-2;-2;2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;3;2;2;9;9;9;4;4;2;2;1;2;5;1;3;2;2;461;641;-2;-2;-2;3;3;4;1;3;2;3;-2;1209194;
0203;02031;1;2012;56;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;1;1;45;40;2;8;1;12;60;1;2;-2;-2;2;4;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;1;3;1;12;1;5;2;0;1;10;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;4;4;4;5;4;2;9;2;9;3;4;2;2;4;3;3;2;3;2;0;-2;-2;-2;-2;-2;5;5;4;1;3;2;3;2;675302;
0203;02032;2;2012;53;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;2;32;32;2;6;1;4;20;2;2;-2;-2;2;5;1;1;12;1;8;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;6;1;4;1;4;1;25;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;1;1;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;3;3;4;3;4;1;9;4;5;3;2;2;2;3;2;3;2;3;2;5;712;716;713;441;740;5;5;3;2;4;2;3;1;540712;
0203;02033;3;2012;20;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;2;1;35;10;2;3;1;10;20;1;2;-2;-2;-1;5;2;-2;-2;-2;-2;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;9;1;2;1;9;9;9;1;1;9;1;5;5;4;3;5;4;0;-2;-2;-2;-2;-2;3;3;3;1;3;2;3;-2;1433810;
0204;02041;1;2012;51;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;4;-2;1;60;50;2;1;3;-2;-2;3;2;-2;-2;1;1;1;1;8;3;8;3;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;1;4;1;2;1;2;1;1;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;2;1;1;2;2;2;2;2;2;2;2;1;3;2;0;2;0;2;0;1;4;2;0;2;0;2;0;2;0;2;0;1;1;2;0;3;2;9;4;2;3;9;3;2;5;2;9;3;4;3;5;1;4;2;0;-2;-2;-2;-2;-2;5;5;1;1;3;2;1;3;303206;
0204;02042;2;2012;48;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;1;1;1;2;6;6;1;22;1;5;10;3;2;-2;-2;1;4;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;1;4;1;2;1;5;2;0;1;6;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;1;1;2;2;2;2;2;2;2;2;2;1;3;1;2;2;0;1;1;2;0;2;0;1;1;2;0;2;0;2;0;2;0;1;1;3;3;4;4;5;2;9;9;5;3;4;4;3;1;1;4;2;2;2;1;713;-2;-2;-2;-2;5;5;8;3;3;2;3;1;315425;
0204;02043;3;2012;20;2;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;38;2;0;41;2;0;2;0;2;0;2;0;1;15;1;2;1;2;1;3;1;12;2;0;1;3;1;4;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;4;9;9;2;4;4;3;4;1;3;2;3;4;2;3;2;0;-2;-2;-2;-2;-2;3;3;5;3;2;1;1;-2;262037;
0204;02044;4;2012;15;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;34;2;0;29;1;6;2;0;2;0;2;0;1;9;1;1;2;0;1;4;1;2;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;1;2;2;2;2;2;1;2;2;2;1;3;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;2;2;9;9;1;2;2;2;3;9;9;3;4;4;2;3;2;0;-2;-2;-2;-2;-2;2;2;-2;-2;2;-2;1;-2;323932;
0204;02045;5;2012;10;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;30;2;0;25;1;3;2;0;2;0;2;0;1;1;2;0;2;0;1;2;1;3;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;2;1;3;9;3;3;1;1;2;1;9;5;5;3;3;3;2;0;-2;-2;-2;-2;-2;2;1;-2;-2;1;-2;1;-2;323932;
0205;02051;1;2012;75;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;3;1;9;2;1;9;9;9;1;1;1;1;1;4;4;1;4;4;4;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;5;3;1196109;
0205;02052;2;2012;75;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;3;1;9;2;1;9;9;9;9;1;1;1;1;4;4;1;4;4;4;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;5;3;1442790;
0206;02061;1;2012;62;2;3;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;-1;1;40;30;2;16;1;40;30;1;1;0;0;1;2;2;-2;-2;-2;-2;4;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;4;9;9;3;2;2;9;9;9;4;4;3;2;1;2;5;2;2;2;0;-2;-2;-2;-2;-2;5;5;3;1;3;2;3;-2;881010;
0207;02071;1;2012;56;2;4;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;1;1;45;35;2;3;1;23;35;2;2;-2;-2;2;5;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;1;6;1;4;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;2;5;3;5;9;3;9;3;3;1;3;1;1;4;3;5;1;1;790;-2;-2;-2;-2;5;5;3;1;3;2;3;-2;1576251;
0208;02081;1;2012;75;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;2;0;1;3;1;2;2;0;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;2;0;1;2;9;9;9;1;1;9;9;9;9;1;1;1;1;2;3;1;1;-1;1;1;611;-2;-2;-2;-2;6;6;6;3;4;2;3;-2;1680237;
0209;02091;1;2012;26;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;2;0;2;0;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;3;2;4;5;5;9;3;3;3;3;1;1;2;2;1;2;0;-2;-2;-2;-2;-2;4;4;7;3;1;1;1;3;828684;
0209;02092;2;2012;34;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;4;2;0;2;0;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;1;2;1;4;5;5;9;9;3;3;3;3;1;1;2;2;1;2;0;-2;-2;-2;-2;-2;4;4;8;3;2;1;1;3;626820;
0209;02093;3;2012;7;2;1;3;1;1;1;0;0;0;2;21;1;0;20;0;0;0;0;0;1;0;2;0;0;1;2;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;412996
0209;02094;4;2012;7;2;1;3;1;1;1;0;0;0;2;21;1;0;20;0;0;0;0;0;1;0;0;0;0;1;2;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;412996
0209;02095;5;2012;6;1;1;3;1;1;1;0;0;0;2;21;1;0;20;0;0;0;0;0;1;0;2;0;0;0;2;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;389271
0209;02096;6;2012;0;2;1;3;1;1;1;0;0;0;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;0;0;0;1;0;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;-2;-2;-2;-2;-2;-2;-2;;482578
0210;02101;1;2012;52;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;1;-1;1;38;30;2;3;1;40;40;2;2;-2;-2;2;5;2;-2;-2;-2;-2;5;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;1;1;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;1;3;2;1;9;9;9;1;3;9;2;4;4;3;4;4;3;0;-2;-2;-2;-2;-2;5;5;3;1;5;3;6;-2;1428800;
0211;02111;1;2012;64;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;9;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;1;9;3;3;9;9;9;9;2;3;2;3;3;4;2;4;4;4;0;-2;-2;-2;-2;-2;5;5;8;3;3;2;3;2;1642712;
0211;02112;2;2012;58;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;1;2;2;2;23;40;2;17;1;25;30;1;2;-2;-2;2;5;2;-2;-2;-2;-2;1;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;5;1;2;3;3;4;9;9;9;3;3;1;3;3;5;5;2;3;3;0;-2;-2;-2;-2;-2;5;5;4;2;3;2;3;3;1097253;
0212;02121;1;2012;70;1;2;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;1;3;1;3;2;0;1;5;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;1;1;2;0;2;0;2;0;1;1;2;0;2;0;2;0;9;1;9;1;1;9;9;4;9;1;1;1;1;3;4;2;4;4;3;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;6;3;918345;
0212;02122;2;2012;70;2;2;2;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;5;2;0;1;8;1;2;1;5;1;6;2;0;2;0;2;0;2;0;1;2;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;1;9;1;1;9;9;9;9;1;1;1;1;3;4;2;4;4;3;0;-2;-2;-2;-2;-2;6;6;6;3;5;3;6;3;1286908;
0213;02131;1;2012;36;2;1;1;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;1;4;1;6;2;0;2;0;1;2;2;0;2;0;2;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;1;2;2;0;2;0;1;3;2;0;2;0;2;0;2;0;2;0;1;2;2;0;2;9;3;3;2;9;9;9;2;4;3;3;2;2;3;4;3;2;1;0;-2;-2;-2;-2;-2;4;4;7;3;2;1;2;-2;366112;
0213;02132;2;2012;21;1;1;3;1;1;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;7;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;2;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;9;9;3;3;2;9;9;9;9;3;3;9;9;3;4;1;3;2;2;0;-2;-2;-2;-2;-2;3;3;7;3;2;1;1;-2;916269;
