id_hhx;id_persx;persx;berichtsjahr;alterx;ha3x;ha6x;ha81x;ha9x;he201;he20_kibetr1x;he20_kibetr2x;he211x;he212;he221x;he222;he23_sprachfx;he233x;he23_kunstx;he236x;he237x;he238x;he239;he2311x;pfb_ausgef;pa2x;pa3;pa4x;pb5x;pb6;pc7x;pc8;pc9;pc10x;pc11x;pc12x;pc13;pc15bx;pc16;pc171;pc172x;pc18x;pc19;pc20;pc21_fruehx;pc21_spaetx;pc22;pd231;pd232x;pd24x;pe25bx;pf26;pf27x;pf28x;pf29x;pf30;pg311;pg312;pg313;pg314;pg315;pg316;pg317;pg318;pg319;pg3110;pg3111;pg3112;pg3113;pg3114;pg3115;pg32;ph33a;ph33bx;ph34;ph35x;ph361a;ph361bx;ph362a;ph362bx;ph363a;ph363bx;ph364a;ph364bx;ph365a;ph365bx;ph366a;ph366bx;ph367a;ph367bx;ph368a;ph368bx;ph369a;ph369bx;ph3610a;ph3610bx;ph3611a;ph3611bx;ph3612a;ph3612bx;ph3613a;ph3613bx;ph3614a;ph3614bx;ph3615a;ph3615bx;pi37;pi381;pi382;pi383;pi384;pi385;pi386;pi387;pi388;pi389;pi3810;pi3811;pi3812;pi3813;pi3814;pi3815;pi3816;pi391;pi392;pi393;pi394;pi395;pi396;pi397;pi398;pi399;pi3910;pi3911;pi3912;pi401;pi402;pi403;pi404;pi405;pi406;pi411;pi412;pj42x;pj43x;pj44x;pj45;pj46;hrf_p80;hrf_k80;alter_gr1;alter_gr2;soz;erw_typ;erw_part;isced;bildung_typ;pf29_typ;migr
01267;01267_02;2;2022;35;1;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;39;35;13;2;7323;4;1;2;5;2;2;-2;-2;5;2;-2;-2;8;2;-2;6;9;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;2;2;2;3;3;9;9;9;3;3;3;3;3;9;3;2;4;5;5;1;2;1;4;2;4;5;1;1;3;2;2;4;5;7;1;1;2;1;2;4398.3329063;;4;4;3;1;1;6;3;4;2
01268;01268_01;1;2022;46;2;1;1;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;35;13;2;7141;4;1;15;20;2;2;-2;-2;5;2;-2;-2;4;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;2;9;2;3;2;3;3;9;2;9;3;3;3;3;2;3;2;1;2;4;4;3;3;1;3;2;2;4;1;2;3;1;9;5;3;3;2;2;4;1;2;4131.4120851;;5;5;3;1;1;3;2;3;1
01268;01268_02;2;2022;53;1;2;1;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;40;40;3;2;2442;4;1;10;10;1;2;-2;-2;4;2;-2;-2;4;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;3;9;3;3;3;1;3;9;9;9;2;2;2;3;2;3;3;2;3;4;4;2;2;2;2;2;2;4;1;1;4;1;9;4;3;3;2;2;3;1;2;4163.2636446;;5;5;4;1;1;3;2;3;1
01268;01268_03;3;2022;12;1;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;9;9;3;3;3;9;2;9;9;3;3;3;3;3;3;2;3;3;4;4;3;2;2;2;2;2;1;1;1;3;1;1;9;3;4;2;2;1;2;-2;3692.4620305;;2;2;-2;-2;-2;1;-2;1;1
01269;01269_01;1;2022;54;2;1;1;1;;;;;;;;;;;;;;;;1;5;2;-2;4;1;1;1;1;40;40;13;2;7322;2;1;20;30;2;2;-2;-2;5;2;-2;-2;10;2;-2;6;12;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;3;9;3;3;2;5;3;9;9;9;3;3;3;2;3;1;3;5;4;4;-1;3;1;1;1;1;3;4;1;1;1;1;9;4;2;2;1;1;2;2;-2;6281.6239059;;5;5;3;1;-2;6;3;6;2
01269;01269_02;2;2022;18;2;3;1;1;;;;;;;;;;;;;;;;1;1;2;-2;6;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;9;3;1;5;9;3;9;9;3;3;3;2;9;9;5;3;4;5;5;1;3;4;4;2;3;5;1;1;2;1;5;5;5;6;1;1;1;2;-2;4539.5663966;;3;3;5;3;-2;2;1;1;2
01270;01270_01;1;2022;63;2;1;1;2;;;;;;;;;;;;;;;;1;3;2;-2;9;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;7;13;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;9;9;9;1;2;2;9;9;9;9;2;3;3;4;2;2;4;3;3;3;5;2;4;3;3;4;2;3;1;2;2;1;5;5;3;3;2;2;4;1;1;5234.7294834;;5;5;8;3;-2;6;3;6;1
01271;01271_01;1;2022;35;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;2;20;30;14;2;8314;3;1;25;30;3;2;-2;-2;4;1;1;5;4;2;-2;8;13;3;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;0;1;1;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;9;3;2;1;2;9;9;3;2;1;1;2;3;2;4;2;2;2;3;3;2;2;3;2;2;5;1;2;5;1;1;2;5;6;1;1;1;2;-2;2483.307095;;4;4;3;2;-2;6;3;6;2
01271;01271_02;2;2022;6;1;3;1;1;2;21;30;3;2;-2;1;-2;-2;-2;-2;2;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2757.7875684;1;-2;-2;-2;-2;-2;-2;-2;2
01272;01272_01;1;2022;53;1;1;2;1;;;;;;;;;;;;;;;;1;2;2;-2;1;1;4;-2;1;50;35;11;1;2612;4;2;-2;-2;1;2;-2;-2;2;2;-2;-2;7;2;-2;6;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;5;1;9;1;1;1;1;9;9;9;9;2;2;1;2;3;5;3;1;4;1;2;2;2;1;4;1;2;3;1;1;1;1;5;3;8;4;2;2;3;2;-2;4571.7961891;;5;5;1;1;3;3;2;3;1
01272;01272_02;2;2022;34;2;2;2;2;;;;;;;;;;;;;;;;1;2;2;-2;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;5;9;1;1;3;1;9;9;9;9;3;3;3;3;5;3;4;1;2;3;5;2;3;1;1;3;3;5;1;1;5;2;9;2;4;4;2;2;2;2;-2;3813.5962042;;4;4;8;3;1;2;1;1;1
01272;01272_03;3;2022;11;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;3;3;3;9;9;9;9;3;3;3;3;3;3;2;2;4;4;4;2;3;2;2;3;2;4;2;2;2;1;2;9;3;4;1;2;1;2;-2;3889.2893591;;2;1;-2;-2;-2;1;-2;1;1
01272;01272_04;4;2022;3;2;3;1;1;2;-2;30;5;2;-2;1;-2;-2;-2;-2;-2;-2;1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2926.3752497;1;-2;-2;-2;-2;-2;-2;-2;2
01273;01273_01;1;2022;50;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;30;30;12;1;7152;1;-2;-2;-2;3;2;-2;-2;5;2;-2;-2;3;2;-2;8;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;2;1;1;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;10;9;9;9;3;3;3;3;9;9;9;3;3;3;3;3;9;4;5;5;5;5;1;4;4;5;5;4;5;5;4;2;1;3;1;3;3;1;1;1;2;-2;11620.402679;;5;5;3;1;-2;4;2;3;2
01274;01274_01;1;2022;49;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;3;-2;1;40;40;13;1;8424;3;1;20;25;3;2;-2;-2;2;2;-2;-2;11;2;-2;8;14;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;3;9;3;3;4;3;3;3;2;2;2;3;2;2;3;4;2;4;4;5;4;3;2;2;4;3;4;5;4;9;5;1;5;2;4;4;1;1;2;2;-2;920.46600482;;5;5;2;1;3;7;3;6;2
01274;01274_02;2;2022;47;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;10;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;8;7;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;3;3;3;1;9;9;9;9;3;3;3;2;2;3;2;3;2;4;4;1;3;3;1;3;3;5;1;3;1;1;9;2;4;4;1;1;1;2;-2;1044.1031291;;5;5;8;3;1;4;2;4;2
01274;01274_03;3;2022;14;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;9;4;4;9;9;9;5;9;4;4;3;9;9;9;4;4;4;4;4;4;3;3;3;3;3;3;1;5;9;1;1;9;4;5;1;1;1;2;-2;974.06882279;;2;2;-2;-2;-2;1;-2;1;2
01274;01274_04;4;2022;12;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;3;3;9;9;9;9;9;4;2;3;9;9;9;2;4;2;4;4;4;1;1;1;1;1;3;1;2;5;1;2;9;3;3;1;1;1;2;-2;974.06882279;;2;2;-2;-2;-2;1;-2;1;2
01274;01274_05;5;2022;10;2;3;1;1;;;;;;;;;;;;;;;;1;1;-2;-2;6;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;1;1;1;1;-2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;9;9;2;2;9;9;9;9;9;4;4;3;9;9;9;2;2;2;4;4;4;4;2;3;3;1;5;1;2;5;1;2;5;2;3;1;1;1;2;-2;974.06882279;;2;1;-2;-2;-2;1;-2;1;2
01275;01275_01;1;2022;62;1;1;1;1;;;;;;;;;;;;;;;;1;5;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;8;12;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;9;9;9;9;3;3;9;9;9;9;3;3;3;3;3;9;5;5;5;5;5;1;5;5;5;5;5;5;9;9;9;4;9;4;2;2;1;1;2;2;-2;5261.2513117;;5;5;6;3;-2;6;3;6;2
01276;01276_01;1;2022;63;1;1;1;1;;;;;;;;;;;;;;;;1;5;2;-2;4;1;3;-2;1;40;40;12;1;7324;3;1;2;10;2;2;-2;-2;4;2;-2;-2;9;2;-2;8;12;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;9;9;3;3;3;3;9;3;9;2;2;3;3;3;3;3;2;3;3;5;4;3;4;2;3;2;3;5;1;1;1;2;1;4;4;1;1;3;2;-2;3277.51081;;5;5;2;1;-2;6;3;6;2
01277;01277_01;1;2022;58;2;1;1;1;;;;;;;;;;;;;;;;1;4;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;8;12;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;3;9;9;3;3;9;9;9;9;3;3;3;3;3;3;4;3;4;3;4;2;4;3;2;3;3;4;5;9;1;1;9;2;4;4;1;1;1;2;-2;6290.7321559;;5;5;6;3;-2;6;3;6;2
01278;01278_01;1;2022;29;1;1;2;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;1;1;40;40;4;1;1212;4;2;-2;-2;2;2;-2;-2;4;2;-2;-2;7;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;3;9;3;9;2;3;3;9;9;9;2;2;2;3;3;3;3;4;3;4;4;5;2;2;3;3;3;4;3;3;2;1;5;1;4;5;2;2;2;2;-2;2962.9747384;;4;4;4;1;2;3;2;3;1
01278;01278_02;2;2022;25;2;2;2;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;2;2;2;6;10;16;2;5411;4;1;1;10;3;2;-2;-2;5;2;-2;-2;1;2;-2;6;1;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;4;9;3;3;3;3;3;9;3;9;2;2;2;2;3;2;3;2;4;4;3;5;2;3;2;2;2;5;4;3;5;2;9;2;5;5;2;2;2;2;-2;3659.1173987;;4;4;4;2;1;2;1;1;1
01278;01278_03;3;2022;0;2;3;1;1;1;-2;-2;-2;1;-2;1;-2;-2;-2;-2;-2;-2;1;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4053.9398816;1;-2;-2;-2;-2;-2;-2;-2;1
01279;01279_01;1;2022;27;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;3;-2;1;41;35;13;2;5323;4;1;6;15;1;1;1;1;1;2;-2;-2;7;2;-2;8;14;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;1;0;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;9;9;9;2;3;3;3;2;3;1;2;2;3;2;3;2;3;4;2;5;3;4;2;2;2;3;2;4;2;1;2;1;2;1;5;7;1;1;1;2;-2;1564.1636444;;4;4;2;1;-2;6;3;6;2
01279;01279_02;2;2022;27;2;7;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;40;32;8;2;2323;2;1;7;35;2;2;-2;-2;4;2;-2;-2;6;2;-2;8;14;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;9;1;1;2;1;3;9;1;1;2;1;2;1;1;2;1;2;1;4;3;5;1;1;2;2;3;4;1;1;5;1;9;1;6;6;1;1;2;2;-2;2139.0825573;;4;4;3;1;-2;7;3;6;2
01280;01280_01;1;2022;74;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;6;12;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;9;3;3;3;3;2;9;9;9;9;2;2;2;3;2;3;4;4;5;4;5;2;5;4;4;5;3;3;5;5;9;2;9;2;4;4;1;1;3;2;-2;7235.1744114;;6;6;6;3;3;6;3;6;2
01280;01280_02;2;2022;69;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;8;2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;2;-2;3;4;-2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;5;9;2;2;3;3;2;9;9;9;9;1;1;1;2;2;2;2;2;2;3;2;4;2;2;3;3;3;4;9;9;9;1;9;1;3;3;1;1;3;1;2;8776.5029656;;6;6;6;3;3;3;2;3;2
01281;01281_01;1;2022;41;1;1;1;1;;;;;;;;;;;;;;;;1;2;1;2;1;1;5;-2;1;40;40;8;1;9443;1;-2;-2;-2;3;2;-2;-2;2;2;-2;-2;5;2;-2;8;14;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;9;3;3;2;3;3;3;9;3;3;2;3;2;3;3;3;3;3;3;4;4;2;2;3;4;2;3;4;4;2;4;1;5;4;5;5;1;1;2;2;-2;5671.7113837;;4;4;1;1;2;6;3;6;2
01281;01281_02;2;2022;27;2;2;2;2;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;2;2;20;20;17;1;9223;1;-2;-2;-2;3;2;-2;-2;1;1;2;10;4;2;-2;8;1;-2;2;1;2;2;1;1;2;2;1;2;2;2;2;2;2;5;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;1;5;2;-2;1;2;2;-2;2;-2;2;-2;1;3;2;-2;2;-2;2;-2;2;-2;8;9;9;3;1;2;2;2;9;9;3;2;2;1;1;1;3;2;2;1;3;2;2;2;2;2;2;2;5;3;2;2;1;9;2;8;8;2;2;2;2;-2;6004.3025889;;4;4;3;2;1;3;2;1;1
01282;01282_01;1;2022;42;1;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;1;40;40;9;2;7234;2;1;100;100;2;2;-2;-2;5;2;-2;-2;11;2;-2;8;14;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;3;9;3;3;3;2;3;9;9;9;3;3;2;3;3;3;2;5;3;5;5;5;3;3;3;3;3;5;1;3;2;1;9;1;3;3;1;1;1;2;-2;3952.7540015;;4;4;3;1;2;7;3;6;2
01282;01282_02;2;2022;41;2;2;1;1;;;;;;;;;;;;;;;;1;1;2;-2;4;1;1;1;2;28;25;14;2;7224;2;1;100;100;2;2;-2;-2;5;2;-2;-2;7;2;-2;8;13;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;7;2;9;2;3;2;3;3;9;9;9;1;2;2;3;2;3;1;1;1;4;4;4;1;2;2;1;2;5;9;1;2;1;9;1;3;4;1;1;1;2;-2;3194.2299609;;4;4;3;2;1;6;3;6;2
01282;01282_03;3;2022;7;2;3;1;1;2;5;20;5;2;22;2;1;-2;-2;1;5;5;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4156.9659893;1;-2;-2;-2;-2;-2;-2;-2;2
01282;01282_04;4;2022;3;2;3;1;1;2;5;40;5;2;-2;1;-2;-2;-2;2;5;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4714.1013285;1;-2;-2;-2;-2;-2;-2;-2;2
01282;01282_05;5;2022;0;1;3;1;1;2;5;40;5;2;-2;1;-2;-2;-2;1;5;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4239.3655087;1;-2;-2;-2;-2;-2;-2;-2;2
01283;01283_01;1;2022;39;2;1;1;1;;;;;;;;;;;;;;;;1;1;2;-2;1;1;4;-2;1;50;50;1;2;1112;1;-2;-2;-2;2;2;-2;-2;1;2;-2;-2;3;2;-2;8;14;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;9;3;9;9;3;9;1;2;9;2;2;1;1;1;9;3;9;2;4;1;5;4;5;4;4;4;3;4;5;9;5;1;1;1;1;3;3;1;1;1;2;-2;2273.055553;;4;4;1;1;-2;7;3;6;2
01283;01283_02;2;2022;3;1;3;1;1;2;10;20;5;2;-2;1;-2;-2;-2;3;-2;-2;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2390.7601503;1;-2;-2;-2;-2;-2;-2;-2;2
01284;01284_01;1;2022;52;1;1;1;1;;;;;;;;;;;;;;;;1;2;2;-2;4;1;1;1;1;40;30;8;1;4344;1;-2;-2;-2;1;2;-2;-2;3;2;-2;-2;9;2;-2;8;14;3;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;9;1;1;1;1;1;5;1;1;3;1;3;5;2;2;3;1;4;1;5;6;1;1;2;2;-2;3900.907309;;5;5;3;1;2;7;3;6;2
01284;01284_02;2;2022;40;2;2;1;1;;;;;;;;;;;;;;;;1;2;2;-2;2;1;3;-2;2;20;10;13;2;7324;4;1;70;70;2;2;-2;-2;5;1;1;5;5;2;-2;8;13;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;-1;2;-2;-2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;2;-2;6;2;9;1;1;1;2;2;9;1;1;1;1;1;2;2;1;1;2;1;4;2;4;1;1;1;1;1;5;4;5;4;1;9;1;4;3;1;1;2;2;-2;1925.73003;;4;4;2;2;1;6;3;6;2
01284;01284_03;3;2022;7;1;3;1;1;2;5;-2;1;2;29;2;-2;-2;-2;1;5;5;2;-2;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1884.3162864;1;-2;-2;-2;-2;-2;-2;-2;2
